review_user_id,gmap_id,business_name,municipality,rating,review_text,has_response,label_llama3,label_gpt4omini,label_claude,LLM_label,label_source,needs_human,final_label
103120970352281742131,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,4,"Good food and good service. Had an issue that we brought to the attention of staff (the reason we didn't go 5 stars), which they quickly addressed to our satisfaction. Fish fry, potstickers, chicken fajitas and philly cheese were all delicious!",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
105325996983152691245,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"Ordered the steak fajitas..... have up trying to eat the meat, there was so much gristle. Very poor meat quality. My bf loved the house salad, which was massive for the price and was fresh.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
103729193878840597734,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"They sat my group in an isolated back room with a person continually cleaning tables, chairs, highchairs, and booster seats throughout the meal.  Out of 5 televisions 1 worked. When asked about the televisions the waitress said they had no idea how to fix them.  Food was ok.  Waited 20 minutes for check.",TRUE,YES,NO,YES,YES,claude_tiebreak,FALSE,YES
100339225962525890956,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,Very good service. Decent burger.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
105916251819028800899,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,The meal was good but was overlooked when a roach ran across the table ruin my exprience,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
116111307226097508245,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,Food was good. Service was slow.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
114928822094518283227,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,4,Delicious steak and cheese. Service was a little slow.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
114624714281952223115,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,4,Clean. Friendly. Good food.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
113766325680921605216,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,"The food is mediocre, too salty for my taste. But the staff was great, Ron DMC was awesome!",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
116428903052882873967,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,"Not very impressed. The food wasn't bad overall, but it wasn't great. Steak was burnt, mozerella was overcooked.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
116871569412967870682,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,"I was there on a Sunday evening. It was busy but nobody waiting,and they have runners to help the waitress/waiter. Now that being said the food was fantastic!!! The waitress however was not. Waited 20 minutes for a refill and still didn't get it. We ordered chicken Nachos for an appetizer. Waited and waited. Our food came out so I informed them we still didn't get our appetizer and take it off the bill. They took it off no problem and still brought it out even though it was cold. Still waiting on the drink. I had to chase them down for my cheek. Guess I'll try again and pray for a different waitress!",TRUE,MAYBE,MAYBE,nan,MAYBE,llama_gpt4omini,FALSE,MAYBE
102526302901813123408,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,4,Better quality than Buffalo Wild Wings. They have a lot of options and their sauces are good.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
101158241841885546390,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,"Food was good, just takes so long for your meal to come out, and I had to wait for ever to pay my bill",TRUE,YES,MAYBE,YES,YES,claude_tiebreak,FALSE,YES
116592195196198900656,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,4,Great servers..social distance between tables...felt safe,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
111558711698185149438,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,1,"Horrible experience!!!
Messed up my STEAK order..WAITRESS ARUGED WITH ME..💯",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
106596287567002056988,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"So far not good. Not like Allentown.  Refused to sit us at a both. With back problems, it's better for me, but that dosen't phase them. Hostess seems clueless. Let's see how food turns out as we've also been told they are short help......

Well, the next three tables sat at a booth. We decided to leave since 10 minutes in, there was still no server. Terrible service! Manager was nice asked us to stay, but at this point the mood was ruined!

Came over to Smoky bones. It was much busier but still got us a booth! Come on over and join us!

Thank you Mr Manager for trying your best but the attitude of the miserable hostess out weighed your hospitality. Thank You.

Sunday 3/24/19 11:45am. Visit time.",TRUE,YES,NO,MAYBE,,,TRUE,MAYBE
114110087645745408285,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"Food seemed to get the whole family sick and when you asked for stuff like BBQ sauce for the chicken tenders or jalapeños on the loaded fries. They didn't listen and food took over 20 mins to come out. Made me, my wife and my 3 year old so sick to our stomach from the food.",TRUE,YES,NO,MAYBE,,,TRUE,MAYBE
111701736599857707555,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,Ribs was horrible not done all the way,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
109551145863964684598,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,4,Great food!,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
104234789133521191267,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"My experience deserves a two because the nicest thing the waiter did was great us. We received our salad before our beer and water. Then when our food can out the Garlic Parmesan Chicken Wing tasted like oil was poured over them, no flavor, and you DEFINITELY couldn’t taste the garlic. It’s in the name I should of at least tasted it. Our server didn’t even ask us once, not even once how everything was. It was my first time there and I will not be back.",TRUE,YES,NO,MAYBE,,,TRUE,MAYBE
103466524120609751144,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,4,"Was okay. Service needs to improve. We received our appetizer after our main meals...about 50 minutes after we ordered. No apology, no credit. Just asked if we wanted it in a box instead 🙄😕😶. Staff needs some training or perhaps management does.

Update 3/10... Miller’s reached out to me to discuss the issue and apologized for our experience and I appreciate that. They are sending a gift card to for us to use on our next visit. I added a star to my review for their effort and follow-up.",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
101029376284044655632,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,1,"Very slow in all area of service, expect to wait a long time here. Some may say the food is worth the wait, but I'd rather my time be seen as valuable.",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
113769708931133244160,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,1,"We waited over an hour for our food, when it finally came out my order was wrong and I had to send it back. There was four of us and no one's food tasted good. The cast iron skillets for the fajitas had extremely caked on old food.   One of the waitresses was standing by the bar touching her hair, other staff's hair, her face and then was running orders. Two other employees were counting their tips at the bar, one left her bag on top of the bar where it could have been taken easily. The manager was great though. She was very apologetic about everything, she immediately talked to the staff that was touching hair and even took care of our check.",TRUE,YES,NO,YES,YES,claude_tiebreak,FALSE,YES
106085052042728133182,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"Food was adequate. Fries were old (they would probably be good fresh). Guacamole was really salty. I never experienced that before.... Gross. Burger was good, but does not meet description. The tomato was described as ""steak cut"" but I received one Burger King style tomato.",TRUE,YES,MAYBE,YES,YES,claude_tiebreak,FALSE,YES
114083990179262947589,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,4,I had to send my steak back but it was good,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
105439459950280062276,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"This place is a major disappointment. The last thing this city needs is a generic sports centric restaurant with bland food and with Millers that is exactly what you get. We were a party of four and they sat us at a table that barely had any room for the menus let alone plates. Where as they sat a party of two at a huge booth. Our waitress seemed inconvenienced by our presence. She didn't ask or attempt to refill our drinks our entire meal. She got really nice at the end when it was time for us to fill out the tip section. Now let's get to the food, their famous ""zingers"" claim to be flavorful and tender. When in reality they are the blandest breaded chicken I've ever tasted in my life. The same goes for their burgers and chicken sandwiches. Wildly under seasoned. This restaurant needs to do research on things called salt, pepper and garlic or literally any seasoning. The only good thing was the crispy asian inspired cauliflower. Save your money and go somewhere exciting instead of this bland, boring, repetitive establishment.",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
101078821207063514831,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,"the wait was forever, they said many times 10 minutes and it took another hour. The food was good. Not as good as others have said. Wait staff wasn't very good. During our wait however the bartenders were very nice and comforting.",TRUE,NO,MAYBE,MAYBE,MAYBE,claude_tiebreak,FALSE,MAYBE
111527781009883142448,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"Food was very good, hot and fresh. The service was absolutely terrible. Took almost an hr. For our food to come out which consisted of three burgers , waited 10 min. For a drink refill. Another 10 min. To get our check and waited forever to pay the bill. Total of two hrs. For a few burgers. Sorry, that is unacceptable .",TRUE,YES,NO,MAYBE,,,TRUE,MAYBE
109583622369592681003,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,4,"All I gotta say is
Yezzzz",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
107781708552368053155,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,1,Not waiting 45 minutes to eat.,TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
116632924863844536486,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"Bathrooms were filthy, floors were extremely slippery and staff was inattentive and violated mask wearing protocols",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
117165877580013756735,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,4,"They need to cut down on there use of salt. I even asked for them to use less salt with my order, but we still had an issue with that, as in the past. We both ordered the French dip, but just to salty once again. The other couple we were with didn't seem to impressed with there chicken tenders at all. Otherwise this place offers later dining, and alcohol🍸.",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
103633732742089569387,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,1,Wish I could of tried this place we stopped for lunch and the host Marie was so rude we wound up walking out.  Please is a train wreck.  Called and spoke to manager and he was a rude mess too I see where the staff gets it.  Will never return.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
105014120349619806953,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,1,Terrible wait service and terrible wait for food was in that restaurant almost 2 hours before we we  Finished a relatively simple meal. My girlfriend salmon was overcooked And my roast beef was very fatty. In addition they ran out of bake potatoes and i had to wait an extra 10 minutes for that,TRUE,YES,NO,MAYBE,,,TRUE,MAYBE
111241784506416136678,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,4,Very good food and friendly staff,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
117494374966997906405,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,1,"Waited over 2 hours for food. Poor service from waitresses. Manager was great, made sure to make things right. I had a chicken BLT that wasnt bad but nothing to write home about.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
112275943741906728913,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,1,"The sport bar atmosphere was great. Our waitress was on point and amazing. We visited on the evening of January 23rd. I ordered the Wednesday special, Seafood Pasta and it was very salty. My waitress offered me more of their cream sauce, it made it tolerable. Now don't get me wrong, I like salty dishes, but not this salty. I asked to speak to the manager and told her how I felt about the saltiness of my dish. I even recommend for her to order it and try it out for herself.  Her reply astonished me, she responded with an attitude ""next time order it with less seasoning"" and walked away. My friend looked at me laughing and said, ""I guess it was your fault!"" It was our 1st time there. The bottom line; the atmosphere and waitress were great, the food needs improvement and in my opinion the manager needs customer service etiquette training.

Update February 19, 2019.
Originally someone from Miller's Ale House had commented on January 31. That post has now be deleted, stating that someone from management would be contacting me. Just wondering if this is the type of customer service you provide? Still waiting.",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
108939052021567637135,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"We ordered the special of the day which was seafood pasta. We ordered it spicy and indeed it was that.  It had no taste beyond picante. In addition, this was supposed to be the special of the day but we had to wait an excessive amount of time to get our order. Fortunately we spent the interim chatting with friends.  However, the wait time would have been unacceptable if we had been there with limited time.  Finally, this place needs a very thorough cleaning. The floors are slippery from the accumulation of grease. I do not recommend this restaurant.",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
102433903845525768334,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,1,It was the worst free food .   We order potstickers that were cold .  We watched a waitress scratch other staff hair and give them neck ribs and not wash her hands then pour drinks.  Once our food got to a table an hour and half later. Our one order was wrong.  I am only giving one star because I have to. Will never be going back. The manager was however very nice and apologetic.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
107178345886563247465,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,"The food was very good, however I was a little disappointed. I got the flat iron streak and bang bang shrimp. On the menu it says 10 bang bang shrimp. I got 8. The streak was properly cooked and delicious. The bang bang shrimp we're very good, just too much coating. The service leaves something to be desired. One female manager did her best to try and salvage the service, so I give her some credit.",TRUE,MAYBE,MAYBE,nan,MAYBE,llama_gpt4omini,FALSE,MAYBE
106095309574412093002,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,"Started off well. Server was pleasant.  Got R drinks took R order than went all down hill..steak not cooked TWICE!!! ordered burger insted....forgot R bread,& coffee,& spoon,& A-1,& to go box,...totally killed us.. manager did however did comp all meals & desert.& gift card...",TRUE,MAYBE,NO,MAYBE,MAYBE,claude_tiebreak,FALSE,MAYBE
102433903845525768334,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,1,It was the worst free food .   We order potstickers that were cold .  We watched a waitress scratch other staff hair and give them neck ribs and not wash her hands then pour drinks.  Once our food got to a table an hour and half later. Our one order was wrong.  I am only giving one star because I have to. Will never be going back. The manager was however very nice and apologetic.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
109036711429030912773,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,1,"First time visiting. Very disappointed. Service was quite awful. Appetizers were brought out and cold. Two out of the six meals messed up. Prime rib burger tasty, but very salty.  Couldn't eat my meal because the waitress kept reaching in front of me. When a new facility opens employees definitely need more training. Nice place, dont know if I would go back.",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
104922121304625153681,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"Very strange atmosphere concerning the help. It was as if something was wrong, a strong sense of confusion among the co-workers AND the manager. I couldn't tell you about the food, after waiting 30 minutes for it, we walked out.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
104922121304625153681,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"Very strange atmosphere concerning the help. It was as if something was wrong, a strong sense of confusion among the co-workers AND the manager. I couldn't tell you about the food, after waiting 30 minutes for it, we walked out.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
117436880976944197542,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,1,"The employee who was handling Doordash Orders on the night of August 29, 2020 is the most Rude and Disrespect person that I have ever came across.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
116319164966946598231,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"In this restaurant in Wilkes Barre I have always had bad experiences.  the burned meat, the attention is very bad and the waitresses have priority with old clients.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
116319164966946598231,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"In this restaurant in Wilkes Barre I have always had bad experiences.  the burned meat, the attention is very bad and the waitresses have priority with old clients.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
103444539296618902756,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"The food was great but the service was horrible. So if you want to keep asking for drinks or for your other items, then it is an ok place to go.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
100646159094137854896,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,The room was cold. A cheese steak with delicious. My French fries were a little cold when I got them. I had a great atmosphere very very nice personnel,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
103444539296618902756,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"The food was great but the service was horrible. So if you want to keep asking for drinks or for your other items, then it is an ok place to go.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
107398219498628543827,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,Typical chain restaurant food. Nothing to brag. Slow service even sitting at the bar.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
100718802096533013406,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,"Average chain style restaurant, good food, generic liquor list (nothing above average or typical). Pleasant experience overall",TRUE,NO,MAYBE,MAYBE,MAYBE,claude_tiebreak,FALSE,MAYBE
117612033050219875219,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,1,Horrible food!  We ordered Zingers and it literally looked like something scooped from a cat's litter box.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
107584441664998996869,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"Food was okay, nothing spectacular.  Ordered the grilled zingers with the mt. st. helen's sauce and was disappointed.  sauce was okay but there was a tablespoon or two at best on the chicken:  not much there which left the chicken a  dry.  waitress was pleasant enough but apparently had better things to do as we saw her maybe twice in the hour we were there.  probably won't be back.",TRUE,MAYBE,NO,MAYBE,MAYBE,claude_tiebreak,FALSE,MAYBE
108447571759026808559,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,"It was ok...salads were great, sandwiches not so much.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
117897791646425325385,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,1,"When this place opened, the food and service was WONDERFUL. Now it's terrible, my husband & I stopped in for a quick bite as I didn't feel like cooking. The portion sizes were cut in half, the service was slow, there was a mistake with literally everything we ordered. The manager walked over to ask us how things were going, we told her & she basically brushed it off and we never saw her again. It was a joke I thought we were being punk'd.  Needless to say we won't be returning to Miller's ale house again, so unfortunate because we used to love it there & they just opened a few months ago",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
114432803588479939279,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,1,"My food (Salmon and twice steamed brocolli) was cold. Smallest sized salmon I’ve seen. I received 4 brocolli crowns.

Salon had a bone in it.

I will not be back, I thought I would give this place a try as the same thing happened 3 months prior. Only difference is the salon was not cooked.",TRUE,YES,NO,MAYBE,,,TRUE,MAYBE
114017545345698012730,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,Food good  atmosphere good  service a little  slow,TRUE,NO,MAYBE,MAYBE,MAYBE,claude_tiebreak,FALSE,MAYBE
106842348840537253205,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,4,Great food and service,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
106734673257288335153,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,The food and service was just ok. Significant other was not impressed.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
108663042449420889676,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,The service was good. The food was average at best.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
104680094739502653718,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"Mens room out of soap, Ladies toilet overflowing and vomit in the other stall, servers have no personallity. 3 time there and it's going down hill fast. I will be dining at local small resturants instead of chains from now on.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
111538883804883556988,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,Going in they were slightly busy. Begining of the dinner rush. Hostess was very unorganized not knowing where to seat us. This was only bad because my grandmother had a walker and there wasnt much room at the entrance as 3 other parties came in right behind us. Food came out pretty quick. The food was very disappointing. Steak was slightly overcooked. No big deal but it was tougher than it should have been; being ordered med rare coming out med. Mashed potatoes and gravy were horrible and the veg medley looked old. The edges were brown. I miss logans. Will not be going back.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
110152100376089317602,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"Food was quite slow in coming out. As far as taste the fish was fair, ribs were good. Broccoli was very salty and inedible. Great beer selection.",TRUE,NO,MAYBE,MAYBE,MAYBE,claude_tiebreak,FALSE,MAYBE
109321748971013550224,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,So so since it opened. Cookie cutter fast chain.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
115752971305169047094,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,"Have you ever ordered something from the menu because the description made your mouth water and your tastebuds perk up in ""great expectation?"" Such was the case when I ordered a salad with strips of steak that were drizzled with a horseradish concoction. The salad  came with a balsamic dressing that you could barely taste. The steak strips were chewy for being cooked rare with a hint horseradish. Not much flavor or zing, not even salt and pepper helped this dish. So now you ask yourself what was the chef trying to achieve? Does horseradish & balsamic vinegar really make a palatable marriage?  Not according to my tastebuds. I would suggest that he rethink this one. In all fairness, I may return & order a hamburger because we know for certain what the chef is trying to achieve!
***As an out of state visitor June 27-30th, I am impressed with the friendliness & cordial hospitality of Pennsylvania's people & businesses. I am especially impressed by the positive response of this owner who is interested in my feedback to make improvements. That says a lot -- he values his customers & wants to keep their business!",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
106288998432268278189,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,Food took forever but staff what nice and food was ok.  Cider on draft was on point!,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
109391174652342411669,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"Went there on saturday, August 3rd.  Ordered the nachos and wings.  The wings were horrible and very dry.  Seems like they were reheated.  They forgot my blue cheese.  Nachos were just ok.  Service took forever and it wasn't even that busy at all.  Friend ordered the Korean bbq chicken and it was barely warm.  The only good thing was good was the salad.  The place was nice and clean that's why I'm giving it 2 stars.  Don't think I will ever go back there again.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
115192261971787391312,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,"Food is too salty! Its a chain restaurant. that Ive never heard of so the menu is just like Apebees, Bennigan's,  etc. And the waitresses seemed miserable,  and ours , while pleasant,  let the dishes pile up on the table. More than likely will never return, oh and kitchen staff? Yelling and screaming.",TRUE,YES,NO,YES,YES,claude_tiebreak,FALSE,YES
103242213437318796235,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,No coasters for drinks( table slippery) no dressing for salad and forgot baked potato for steak,TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
117454962733920216112,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,Bad boxed mashed potatoes and overcooked broccoli.  Steak had no flavor. To their credit was cooked to the right temperature.  Didn't feel like it was worth the price. Texas Roadhouse or Longhorn are far better for a similar price.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
117321143349056519239,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,I ordered the lobster last night it was so salty.. the server Jonathan than stated that the always put too much salt on all the food. I left an entire lobster tail there. The hostess was sarcastic it was a bad vibe all together. Maybe I will try again another time but for now it's a no go,TRUE,YES,NO,MAYBE,,,TRUE,MAYBE
106589939993884631993,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,2,I liked there good before this last time onion rings had no flavor at all and the dipping sauce was not good. Hamburger was over cooked as well,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
112677272058421038571,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,"Getting our food took forever, I would not want to be there when it wa sc busy!!!!!!",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
108545965882135329319,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,1,Food was edible but not enjoyable! The waiter was very accommodating but the kitchen needs to better review the food on the menu before sending it out missing things.,TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
108626532467953338994,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,Zingers were cold. I'll try it again but if I get the same experience I wont return. Staff was excellent though.,TRUE,MAYBE,NO,YES,,,TRUE,MAYBE
117687867182309343349,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,3,"My wife ordered a martini , came out in a beer glass!! I had ribs , very salty, took over a hour for food..",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
101537773209060171762,0x89c51b61ed2d776d:0xdff8384d1152cecb,Miller's Ale House,Wilkes-Barre Township,1,"It says they close at 2am it is 9:30pm and they rejected our order thru door dash ok... So I call them multiple times to check what happened and maybe I could put the order in and I'll pick it up, I have a family I need to feed and we're at the geisinger hospital and you only get the busy tone as if someone disconnected the phone smh first time I gave them a chance and unfortunately I can't even say how good or bad the food is due to they're poor management skills.",TRUE,YES,NO,NO,NO,claude_tiebreak,FALSE,NO
